********************************************************************************
product = WebSphere Application Server 8.5.5.7 (wlp-1.0.10.cl50720150827-0437)
wlp.install.dir = /home/eyal/Programs/wlp/
java.home = /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.60-14.b27.fc23.x86_64/jre
java.version = 1.8.0_60
java.runtime = OpenJDK Runtime Environment (1.8.0_60-b27)
os = Linux (4.2.3-300.fc23.x86_64; amd64) (en_US)
process = 14647@localhost.localdomain
********************************************************************************
[12/10/15 12:00:35:677 IST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server Notification has been launched.
[12/10/15 12:05:27:979 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.Source Java types and */* media types.
[12/10/15 12:05:27:979 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was registered as a JAX-RS MessageBodyReader provider for javax.xml.transform.dom.DOMSource Java types and */* media types.
[12/10/15 12:05:27:980 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.server.internal.providers.entity.html.HtmlSyndEntryProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndEntry Java types and text/html media types.
[12/10/15 12:05:27:980 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.server.internal.providers.entity.html.HtmlSyndFeedProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndFeed Java types and text/html media types.
[12/10/15 12:05:27:980 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.server.internal.providers.entity.html.HtmlProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.server.internal.providers.entity.html.HtmlDescriptor Java types and text/html media types.
[12/10/15 12:05:27:980 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntryProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and application/atom+xml media types.
[12/10/15 12:05:27:980 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntrySyndEntryProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndEntry Java types and application/atom+xml media types.
[12/10/15 12:05:27:981 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomFeedSyndFeedProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndFeed Java types and application/atom+xml media types.
[12/10/15 12:05:27:981 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntryProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and application/javascript media types.
[12/10/15 12:05:27:981 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntrySyndEntryProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndEntry Java types and application/javascript media types.
[12/10/15 12:05:27:981 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomFeedSyndFeedProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndFeed Java types and application/javascript media types.
[12/10/15 12:05:27:981 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.csv.CsvSyndFeedSerializerProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndFeed Java types and text/csv media types.
[12/10/15 12:05:27:981 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.csv.CsvSerializerProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.csv.CsvSerializer Java types and text/csv media types.
[12/10/15 12:05:27:982 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.InputStreamProvider was registered as a JAX-RS MessageBodyWriter provider for java.io.InputStream Java types and application/octet-stream media types.
[12/10/15 12:05:27:982 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.app.CategoriesProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.categories.Categories Java types and application/atomcat+xml media types.
[12/10/15 12:05:27:982 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.FormMultivaluedMapProvider was registered as a JAX-RS MessageBodyWriter provider for javax.ws.rs.core.MultivaluedMap Java types and application/x-www-form-urlencoded media types.
[12/10/15 12:05:27:982 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and text/xml media types.
[12/10/15 12:05:27:982 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and text/xml media types.
[12/10/15 12:05:27:982 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was registered as a JAX-RS MessageBodyWriter provider for [Ljava.lang.Object; Java types and text/xml media types.
[12/10/15 12:05:27:983 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and text/xml media types.
[12/10/15 12:05:27:983 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.bind.JAXBElement Java types and text/xml media types.
[12/10/15 12:05:27:983 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and text/xml media types.
[12/10/15 12:05:27:983 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and text/xml media types.
[12/10/15 12:05:27:983 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntryProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and application/json media types.
[12/10/15 12:05:27:983 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.json.JAXBArrayJSONProvider was registered as a JAX-RS MessageBodyWriter provider for [Ljava.lang.Object; Java types and application/json media types.
[12/10/15 12:05:27:984 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomEntrySyndEntryProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndEntry Java types and application/json media types.
[12/10/15 12:05:27:984 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.atom.AtomFeedSyndFeedProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.synd.SyndFeed Java types and application/json media types.
[12/10/15 12:05:27:984 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and application/xml media types.
[12/10/15 12:05:27:984 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and application/xml media types.
[12/10/15 12:05:27:984 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was registered as a JAX-RS MessageBodyWriter provider for [Ljava.lang.Object; Java types and application/xml media types.
[12/10/15 12:05:27:984 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and application/xml media types.
[12/10/15 12:05:27:984 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.bind.JAXBElement Java types and application/xml media types.
[12/10/15 12:05:27:985 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and application/xml media types.
[12/10/15 12:05:27:985 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and application/xml media types.
[12/10/15 12:05:27:985 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.multipart.OutMultiPartProvider was registered as a JAX-RS MessageBodyWriter provider for org.apache.wink.common.model.multipart.OutMultiPart Java types and multipart/* media types.
[12/10/15 12:05:27:985 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.StreamingOutputProvider was registered as a JAX-RS MessageBodyWriter provider for javax.ws.rs.core.StreamingOutput Java types and */* media types.
[12/10/15 12:05:27:985 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.ReaderProvider was registered as a JAX-RS MessageBodyWriter provider for java.io.Reader Java types and */* media types.
[12/10/15 12:05:27:985 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and */* media types.
[12/10/15 12:05:27:985 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.StringProvider was registered as a JAX-RS MessageBodyWriter provider for java.lang.String Java types and */* media types.
[12/10/15 12:05:27:986 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.DataSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.activation.DataSource Java types and */* media types.
[12/10/15 12:05:27:986 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.AssetProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and */* media types.
[12/10/15 12:05:27:986 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.ByteArrayProvider was registered as a JAX-RS MessageBodyWriter provider for [B Java types and */* media types.
[12/10/15 12:05:27:986 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and */* media types.
[12/10/15 12:05:27:986 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.InputStreamProvider was registered as a JAX-RS MessageBodyWriter provider for java.io.InputStream Java types and */* media types.
[12/10/15 12:05:27:986 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was registered as a JAX-RS MessageBodyWriter provider for [Ljava.lang.Object; Java types and */* media types.
[12/10/15 12:05:27:987 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.FileProvider was registered as a JAX-RS MessageBodyWriter provider for java.io.File Java types and */* media types.
[12/10/15 12:05:27:987 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was registered as a JAX-RS MessageBodyWriter provider for all Java types and */* media types.
[12/10/15 12:05:27:987 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.bind.JAXBElement Java types and */* media types.
[12/10/15 12:05:27:987 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.FormatedExceptionProvider was registered as a JAX-RS MessageBodyWriter provider for java.lang.Throwable Java types and */* media types.
[12/10/15 12:05:27:987 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and */* media types.
[12/10/15 12:05:27:988 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was registered as a JAX-RS MessageBodyWriter provider for javax.xml.transform.Source Java types and */* media types.
[12/10/15 12:05:27:988 IST] 0000005e org.apache.wink.server.internal.log.Providers                I The class org.apache.wink.common.internal.providers.error.FormattedExceptionMapper was registered as a JAX-RS ExceptionMapper provider for java.lang.Throwable Java types.
[12/10/15 12:05:27:990 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.FileProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:990 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.ByteArrayProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:991 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.InputStreamProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:991 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.StringProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:992 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.ReaderProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:992 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.DataSourceProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:993 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.FormMultivaluedMapProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:993 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.SourceProvider$StreamSourceProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:994 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.SourceProvider$SAXSourceProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:994 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.SourceProvider$DOMSourceProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:994 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.StreamingOutputProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:995 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.xml.JAXBElementXmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:996 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.xml.JAXBXmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:996 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.atom.AtomEntryProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:997 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.atom.AtomFeedSyndFeedProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:997 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.atom.AtomEntrySyndEntryProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:997 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.app.CategoriesProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:998 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.csv.CsvSerializerProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:998 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.csv.CsvSyndFeedSerializerProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:998 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.csv.CsvDeserializerProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:998 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.FormatedExceptionProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:999 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.multipart.OutMultiPartProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:999 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.multipart.InMultiPartProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:27:999 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.multipart.BufferedInMultiPartProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:28:000 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.xml.JAXBCollectionXmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:28:001 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.xml.JAXBArrayXmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:28:002 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.json.JAXBArrayJSONProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:28:003 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.server.internal.providers.entity.html.HtmlProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:28:003 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.common.internal.providers.entity.AssetProvider was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:28:003 IST] 0000005e apache.wink.common.internal.application.ApplicationValidator W The class org.apache.wink.server.internal.resources.HtmlServiceDocumentResource was already added to the JAX-RS runtime. The runtime is ignoring this value.  Check that this class was not returned in the javax.ws.rs.core.Application subclass getSingletons() and getClasses() methods.
[12/10/15 12:05:28:003 IST] 0000005e org.apache.wink.server.internal.registry.ResourceRegistry    W The resource class org.apache.wink.server.internal.resources.HtmlServiceDocumentResource is not a valid resource. The runtime environment is ignoring this value. Ensure that the resource class has a @javax.ws.rs.Path annotation and that the annotation has a unique value.
[12/10/15 12:05:28:003 IST] 0000005e com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [NotificationClient] [/NotificationClient] [com.offla.rest.SimpleWS]: Initialization successful.
[12/10/15 12:12:14:088 IST] 00000092 com.ibm.ws.config.xml.internal.ConfigRefresher               A CWWKG0016I: Starting server configuration update.
[12/10/15 12:12:14:117 IST] 0000008e com.ibm.ws.kernel.feature.internal.FeatureManager            I CWWKF0007I: Feature update started.
[12/10/15 12:12:14:166 IST] 00000040 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://localhost:9081/NotificationClient/
[12/10/15 12:12:14:172 IST] 00000040 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [NotificationClient] [/NotificationClient] [JAX-RS Servlet]: Destroy successful.
[12/10/15 12:12:14:175 IST] 00000040 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [NotificationClient] [/NotificationClient] [com.offla.rest.SimpleWS]: Destroy successful.
[12/10/15 12:12:14:179 IST] 00000040 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application NotificationClient has stopped successfully.
[12/10/15 12:12:14:979 IST] 0000008e ibm.ws.security.registry.basic.internal.DynamicBasicRegistry W CWWKS3103W: There are no users defined for the BasicRegistry configuration of ID basic.
[12/10/15 12:12:14:993 IST] 0000008e com.ibm.ws.security.ready.internal.SecurityReadyServiceImpl  I CWWKS0007I: The security service is starting...
[12/10/15 12:12:15:144 IST] 00000076 com.ibm.ws.security.ready.internal.SecurityReadyServiceImpl  I CWWKS0008I: The security service is ready.
[12/10/15 12:12:15:146 IST] 00000076 com.ibm.ws.security.token.ltpa.internal.LTPAKeyCreator       I CWWKS4105I: LTPA configuration is ready after 0.081 seconds.
[12/10/15 12:12:15:304 IST] 0000008e com.ibm.ws.cache.ServerCache                                 I DYNA1001I: WebSphere Dynamic Cache instance named baseCache initialized successfully.
[12/10/15 12:12:15:307 IST] 0000008e com.ibm.ws.cache.ServerCache                                 I DYNA1071I: The cache provider default is being used.
[12/10/15 12:12:15:308 IST] 0000008e com.ibm.ws.cache.CacheServiceImpl                            I DYNA1056I: Dynamic Cache (object cache) initialized successfully.
[12/10/15 12:12:15:375 IST] 00000092 com.ibm.ws.config.xml.internal.ConfigRefresher               A CWWKG0017I: The server configuration was successfully updated in 1.287 seconds.
[12/10/15 12:12:15:378 IST] 00000040 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application NotificationClient.
[12/10/15 12:12:15:388 IST] 0000008e com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0012I: The server installed the following features: [ssl-1.0, jndi-1.0, distributedMap-1.0, appSecurity-2.0].
[12/10/15 12:12:15:388 IST] 0000008e com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0008I: Feature update completed in 1.277 seconds.
[12/10/15 12:12:15:528 IST] 00000040 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: NotificationClient.
[12/10/15 12:12:15:528 IST] 00000040 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module NotificationClient has been bound to default_host.
[12/10/15 12:12:15:528 IST] 00000040 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://localhost:9081/NotificationClient/
[12/10/15 12:12:15:529 IST] 00000040 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0003I: The application NotificationClient updated in 0.151 seconds.
[12/10/15 13:56:48:632 IST] 000003f9 com.ibm.ws.config.xml.internal.ConfigRefresher               A CWWKG0016I: Starting server configuration update.
[12/10/15 13:56:48:650 IST] 0000041d com.ibm.ws.ssl.config.WSKeyStore                             I CWPKI0802I: Creating the SSL certificate. This may take a few seconds.
[12/10/15 13:56:49:373 IST] 0000041d com.ibm.ws.ssl.config.WSKeyStore                             A CWPKI0803A: SSL certificate created in 0.723 seconds. SSL key file: /home/eyal/Programs/wlp/usr/servers/Notification/resources/security/key.jks
[12/10/15 13:56:49:394 IST] 0000040f com.ibm.ws.config.xml.internal.ConfigRefresher               A CWWKG0017I: The server configuration was successfully updated in 0.762 seconds.
[12/10/15 13:56:49:412 IST] 0000041f com.ibm.ws.tcpchannel.internal.TCPChannel                    I CWWKO0219I: TCP Channel defaultHttpEndpoint-ssl has been started and is now listening for requests on host localhost.localdomain  (IPv4: 127.0.0.1) port 9443.
[12/10/15 14:05:28:103 IST] 000004c4 com.ibm.ws.config.xml.internal.ConfigRefresher               A CWWKG0016I: Starting server configuration update.
[12/10/15 14:05:28:123 IST] 0000048f com.ibm.ws.kernel.feature.internal.FeatureManager            I CWWKF0007I: Feature update started.
[12/10/15 14:05:28:143 IST] 0000048f com.ibm.ws.kernel.feature.internal.FeatureManager            E CWWKF0033E: The singleton features servlet-3.1 and servlet-3.0 cannot be loaded at the same time.  The configured features servlet-3.1 and usr:OAuthTai-1.0 include one or more features that cause the conflict. Your configuration is not supported; update server.xml to remove incompatible features.
